,RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer,Date,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Crime Count,Offense_cat,cluster
1513,118,Larceny - From Motor Vehicle,202500022309,200.0,HARTMANS MILL RD,CPD,2025-06-28 13:48:15+00:00,9,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1514,118,Larceny - From Motor Vehicle,202500022309,200.0,HARTMANS MILL RD,CPD,2025-06-28 13:48:15+00:00,9,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1515,118,Larceny - From Motor Vehicle,202500022309,200.0,HARTMANS MILL RD,CPD,2025-06-28 13:48:15+00:00,9,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1516,118,Larceny - From Motor Vehicle,202500022309,200.0,HARTMANS MILL RD,CPD,2025-06-28 13:48:15+00:00,9,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1517,118,Larceny - From Motor Vehicle,202500022309,200.0,HARTMANS MILL RD,CPD,2025-06-28 13:48:15+00:00,9,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1518,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1519,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1520,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1521,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Property Damage,2
1522,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1523,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1524,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1525,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1526,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1527,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1528,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1529,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1530,119,Hit and Run,202500022302,600.0,E HIGH ST,CPD,2025-06-28 12:48:26+00:00,8,"Mian, Ghulam",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1531,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1532,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1533,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1534,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Property Damage,2
1535,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1536,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1537,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1538,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1539,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1540,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1541,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1542,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1543,120,Larceny - All Other,202500022301,100.0,ROBERTSON AVE,CPD,2025-06-28 12:12:32+00:00,8,"Schwartz, Honora",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1544,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1545,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1546,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1547,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Property Damage,2
1548,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1549,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1550,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1551,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1552,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1553,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1554,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1555,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1556,121,Assault Simple,202500022289,300.0,E MAIN ST,CPD,2025-06-28 05:53:48+00:00,1,"Reed, Danielle",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1557,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1558,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1559,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1560,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Property Damage,2
1561,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1562,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1563,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1564,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1565,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1566,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1567,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1568,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1569,122,Assault Simple,202500022284,1000.0,ALTAVISTA AVE,CPD,2025-06-28 05:06:38+00:00,1,"Phillips, Nicole",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1570,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1571,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1572,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1573,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Property Damage,2
1574,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1575,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1576,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1577,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1578,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1579,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1580,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1581,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1582,123,Death Investigation - DOA,202500022274,400.0,RIVERSIDE AVE,CPD,2025-06-28 03:46:18+00:00,23,"Wells, Matthew",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1583,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1584,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1585,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1586,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Property Damage,2
1587,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1588,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1589,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1590,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1591,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1592,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1593,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1594,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1595,124,Warrant Service,202500022253,700.0,PROSPECT AVE,CPD,2025-06-28 00:11:30+00:00,20,"Vlasis, Christopher",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1596,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1597,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Mental Health/Welfare,2
1598,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1599,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Property Damage,2
1600,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1601,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1602,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1603,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Theft & Larceny,1
1604,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1605,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Assault & Violent Crime,3
1606,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1607,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Other,0
1608,125,Hit and Run,202500022251,500.0,E MARKET ST,CPD,2025-06-28 00:00:36+00:00,20,"Shiflett, Ethan ",2025-06-28,2025-06-28,23.8,20.6,31.7,0.0,,,5.3,,1018.2,,13.0,Motor Vehicle/Traffic,4
1609,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Motor Vehicle/Traffic,4
1610,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Mental Health/Welfare,2
1611,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Fraud & Financial,5
1612,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Theft & Larceny,1
1613,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Theft & Larceny,1
1614,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Motor Vehicle/Traffic,4
1615,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Mental Health/Welfare,2
1616,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Other,0
1617,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Assault & Violent Crime,3
1618,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Theft & Larceny,1
1619,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Other,0
1620,126,Hit and Run,202500022244,200.0,E MARKET ST,CPD,2025-06-27 23:08:16+00:00,19,"Bentz, Benjamin ",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Public Order/Disorderly,6
1621,127,Assist Citizen - Mental/TDO/ECO,202500022241,1100.0,5TH ST SW,CPD,2025-06-27 22:39:31+00:00,18,"Vlasis, Christopher",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Motor Vehicle/Traffic,4
1622,127,Assist Citizen - Mental/TDO/ECO,202500022241,1100.0,5TH ST SW,CPD,2025-06-27 22:39:31+00:00,18,"Vlasis, Christopher",2025-06-27,2025-06-27,23.0,21.7,25.0,5.3,,,8.5,,1019.2,,12.0,Mental Health/Welfare,2
